D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_28_166.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_28_166.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_28_166.jpg, 0, 0, 0, 7.838252E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_28_271.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_28_271.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_28_271.jpg, 0, 0, 0, 7.811913E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_28_377.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_28_377.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_28_377.jpg, 0, 0, 0, 7.801785E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_28_485.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_28_485.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_28_485.jpg, 0, 0, 0, 7.981373E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_28_590.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_28_590.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_28_590.jpg, 0, 0, 0, 7.800772E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_28_691.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_28_691.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_28_691.jpg, 0, 0, 0, 7.857117E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_28_798.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_28_798.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_28_798.jpg, 0, 0, 0, 7.904103E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_28_906.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_28_906.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_28_906.jpg, 0, 0, 0, 7.786659E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_29_011.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_29_011.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_29_011.jpg, 0, 0, 0, 7.813838E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_29_117.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_29_117.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_29_117.jpg, 0, 0, 0, 7.785113E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_29_219.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_29_219.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_29_219.jpg, 0, 0, 0, 7.941765E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_29_322.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_29_322.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_29_322.jpg, 0, 0, 0, 7.956682E-05
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_29_438.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_29_438.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_29_438.jpg, 0, 0.0676443, 0, 0.007627999
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_29_534.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_29_534.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_29_534.jpg, -0.30165, 0.3092367, 0, 0.3516349
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_29_634.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_29_634.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_29_634.jpg, -0.6018963, 0.008990416, 0, 0.4484378
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_29_739.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_29_739.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_29_739.jpg, -0.2851385, 0, 0, 0.4562688
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_29_847.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_29_847.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_29_847.jpg, 0, 0, 0, 0.4513119
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_29_953.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_29_953.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_29_953.jpg, -0.1102923, 0.0808416, 0, 0.5148
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_30_060.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_30_060.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_30_060.jpg, -0.43131, 0.4018593, 0, 0.8010664
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_30_165.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_30_165.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_30_165.jpg, -0.717414, 0.6879634, 0, 1.467496
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_30_273.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_30_273.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_30_273.jpg, -0.4267323, 0.3972816, 0, 2.224677
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_30_379.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_30_379.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_30_379.jpg, -0.1092198, 0.07976915, 0, 2.421367
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_30_488.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_30_488.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_30_488.jpg, 0, 0, 0, 2.401361
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_30_595.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_30_595.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_30_595.jpg, -0.3189195, 0.3189195, 0, 2.654587
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_30_706.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_30_706.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_30_706.jpg, -0.6150826, 0.6150826, 0, 3.253985
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_30_817.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_30_817.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_30_817.jpg, -0.9831678, 0.9831678, 0, 4.371879
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_30_917.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_30_917.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_30_917.jpg, -0.6807019, 0.6807019, 0, 5.273695
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_31_019.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_31_019.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_31_019.jpg, -0.3758266, 0.3758266, 0, 5.818923
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_31_123.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_31_123.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_31_123.jpg, -0.6562176, 0.6562176, 0, 6.419225
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_31_240.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_31_240.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_31_240.jpg, -0.7811161, 0.9312841, 0, 7.527597
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_31_349.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_31_349.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_31_349.jpg, -0.4881463, 0.6383144, 0, 8.352292
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_31_460.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_31_460.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_31_460.jpg, -0.11893, 0.269098, 0, 8.835405
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_31_569.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_31_569.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_31_569.jpg, 0, 0, 0, 8.833486
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_31_675.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_31_675.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_31_675.jpg, 0, 0.0611547, 0, 8.736813
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_31_780.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_31_780.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_31_780.jpg, 0.3178398, 0.3789945, 0, 8.930861
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_31_888.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_31_888.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_31_888.jpg, 0.02835749, 0.6684768, 0, 9.518018
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_31_997.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_31_997.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_31_997.jpg, 0, 0.9038129, 0, 10.68281
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_32_107.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_32_107.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_32_107.jpg, 0, 0.6089283, 0, 11.51081
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_32_211.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_32_211.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_32_211.jpg, 0, 0.3021033, 0, 11.71651
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_32_314.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_32_314.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_32_314.jpg, -0.3499677, 0.5699795, 0, 12.2655
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_32_416.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_32_416.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_32_416.jpg, -0.045309, 0.2653208, 0, 12.61578
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_32_519.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_32_519.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_32_519.jpg, 0, 0, 0, 12.54652
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_32_624.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_32_624.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_32_624.jpg, 0, 0, 0, 12.42444
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_32_739.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_32_739.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_32_739.jpg, 0, 0.3432465, 0, 12.51278
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_32_854.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_32_854.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_32_854.jpg, -0.136707, 0.6868989, 0, 13.17549
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_32_963.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_32_963.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_32_963.jpg, 0, 0.3584739, 0, 13.58255
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_33_064.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_33_064.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_33_064.jpg, 0, 0.05577423, 0, 13.79412
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_33_170.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_33_170.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_33_170.jpg, -0.0762972, 0.0401754, 0, 13.43004
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_33_286.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_33_286.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_33_286.jpg, -0.4630629, 0.4269411, 0, 13.60677
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_33_395.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_33_395.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_33_395.jpg, -0.1352823, 0.09916048, 0, 13.62708
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_33_502.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_33_502.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_33_502.jpg, 0, 0, 0, 14.01676
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_33_614.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_33_614.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_33_614.jpg, -0.1005987, 0, 0, 13.82989
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_33_718.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_33_718.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_33_718.jpg, -0.4124898, 0, 0, 13.1116
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_33_826.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_33_826.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_33_826.jpg, -0.1217742, 0, 0, 13.49528
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_33_930.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_33_930.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_33_930.jpg, -0.364692, 0, 0, 12.85625
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_34_039.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_34_039.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_34_039.jpg, -0.7146636, 0, 0, 12.52319
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_34_147.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_34_147.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_34_147.jpg, -0.4206399, 0, 0, 12.77996
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_34_258.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_34_258.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_34_258.jpg, -0.2321799, 0, 0, 12.71488
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_34_366.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_34_366.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_34_366.jpg, -0.2788137, 0, 0, 12.21495
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_34_475.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_34_475.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_34_475.jpg, 0, 0, 0, 11.9977
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_34_584.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_34_584.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_34_584.jpg, 0, 0, 0, 12.30544
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_34_694.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_34_694.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_34_694.jpg, 0, 0, 0, 12.09516
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_34_806.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_34_806.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_34_806.jpg, 0, 0, 0, 11.66322
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_34_916.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_34_916.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_34_916.jpg, 0, 0, 0, 11.51614
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_35_019.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_35_019.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_35_019.jpg, 0, 0, 0, 11.64781
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_35_125.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_35_125.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_35_125.jpg, 0, 0, 0, 11.32284
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_35_236.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_35_236.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_35_236.jpg, -0.3264378, 0, 0, 11.12446
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_35_344.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_35_344.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_35_344.jpg, 0, 0, 0, 11.17133
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_35_447.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_35_447.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_35_447.jpg, 0, 0, 0, 11.05577
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_35_557.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_35_557.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_35_557.jpg, 0, 0, 0, 10.92248
D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\center_2021_06_22_16_15_35_668.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\left_2021_06_22_16_15_35_668.jpg, D:\Fils 4th year\Licenta\throttle_prediction_data\IMG\right_2021_06_22_16_15_35_668.jpg, 0, 0, 0, 10.81284
